   367     -0.29461289E-05      0.34571454E-07      0.35184904E-08     -0.72644943E-05     -0.48434545E-03      0.97743346E-05
   368     -0.29409637E-05      0.34417737E-07      0.35028459E-08     -0.72447803E-05     -0.48350396E-03      0.97283529E-05
   369     -0.29358246E-05      0.34265215E-07      0.34873231E-08     -0.72251730E-05     -0.48266759E-03      0.96827425E-05
   370     -0.29307112E-05      0.34113876E-07      0.34719206E-08     -0.72056715E-05     -0.48183629E-03      0.96374990E-05
   371     -0.29256233E-05      0.33963705E-07      0.34566370E-08     -0.71862751E-05     -0.48101001E-03      0.95926185E-05
   372     -0.29205608E-05      0.33814691E-07      0.34414712E-08     -0.71669827E-05     -0.48018869E-03      0.95480969E-05
   373     -0.29155234E-05      0.33666821E-07      0.34264218E-08     -0.71477937E-05     -0.47937231E-03      0.95039301E-05
   374     -0.29105110E-05      0.33520082E-07      0.34114875E-08     -0.71287072E-05     -0.47856080E-03      0.94601143E-05
   375     -0.29055232E-05      0.33374462E-07      0.33966671E-08     -0.71097223E-05     -0.47775412E-03      0.94166454E-05
   376     -0.29005599E-05      0.33229949E-07      0.33819594E-08     -0.70908382E-05     -0.47695223E-03      0.93735198E-05
   377     -0.28956209E-05      0.33086530E-07      0.33673631E-08     -0.70720543E-05     -0.47615507E-03      0.93307335E-05
   378     -0.28907060E-05      0.32944196E-07      0.33528770E-08     -0.70533695E-05     -0.47536261E-03      0.92882829E-05
   379     -0.28858150E-05      0.32802932E-07      0.33385000E-08     -0.70347833E-05     -0.47457480E-03      0.92461642E-05
   380     -0.28809477E-05      0.32662729E-07      0.33242309E-08     -0.70162947E-05     -0.47379160E-03      0.92043739E-05
   381     -0.28761038E-05      0.32523574E-07      0.33100685E-08     -0.69979031E-05     -0.47301296E-03      0.91629083E-05
   382     -0.28712833E-05      0.32385457E-07      0.32960118E-08     -0.69796076E-05     -0.47223884E-03      0.91217640E-05
   383     -0.28664858E-05      0.32248367E-07      0.32820595E-08     -0.69614076E-05     -0.47146920E-03      0.90809374E-05
   384     -0.28617113E-05      0.32112292E-07      0.32682105E-08     -0.69433022E-05     -0.47070399E-03      0.90404251E-05
   385     -0.28569594E-05      0.31977222E-07      0.32544639E-08     -0.69252908E-05     -0.46994318E-03      0.90002237E-05
   386     -0.28522301E-05      0.31843147E-07      0.32408184E-08     -0.69073726E-05     -0.46918672E-03      0.89603299E-05
   387     -0.28475232E-05      0.31710055E-07      0.32272731E-08     -0.68895468E-05     -0.46843457E-03      0.89207403E-05
   388     -0.28428384E-05      0.31577937E-07      0.32138269E-08     -0.68718128E-05     -0.46768670E-03      0.88814517E-05
   389     -0.28381756E-05      0.31446783E-07      0.32004787E-08     -0.68541699E-05     -0.46694305E-03      0.88424609E-05
   390     -0.28335347E-05      0.31316582E-07      0.31872276E-08     -0.68366174E-05     -0.46620360E-03      0.88037647E-05
   391     -0.28289153E-05      0.31187325E-07      0.31740725E-08     -0.68191545E-05     -0.46546831E-03      0.87653600E-05
   392     -0.28243174E-05      0.31059001E-07      0.31610124E-08     -0.68017806E-05     -0.46473713E-03      0.87272437E-05
   393     -0.28197408E-05      0.30931601E-07      0.31480464E-08     -0.67844950E-05     -0.46401003E-03      0.86894127E-05
   394     -0.28151853E-05      0.30805116E-07      0.31351734E-08     -0.67672970E-05     -0.46328697E-03      0.86518641E-05
   395     -0.28106508E-05      0.30679536E-07      0.31223926E-08     -0.67501860E-05     -0.46256792E-03      0.86145948E-05
   396     -0.28061370E-05      0.30554852E-07      0.31097029E-08     -0.67331613E-05     -0.46185283E-03      0.85776020E-05
   397     -0.28016439E-05      0.30431055E-07      0.30971035E-08     -0.67162223E-05     -0.46114167E-03      0.85408827E-05
   398     -0.27971711E-05      0.30308135E-07      0.30845935E-08     -0.66993683E-05     -0.46043441E-03      0.85044342E-05
   399     -0.27927187E-05      0.30186084E-07      0.30721718E-08     -0.66825987E-05     -0.45973101E-03      0.84682536E-05
   400     -0.27882864E-05      0.30064893E-07      0.30598377E-08     -0.66659128E-05     -0.45903143E-03      0.84323380E-05
   401     -0.27838740E-05      0.29944554E-07      0.30475902E-08     -0.66493101E-05     -0.45833564E-03      0.83966849E-05
   402     -0.27794815E-05      0.29825057E-07      0.30354284E-08     -0.66327898E-05     -0.45764360E-03      0.83612914E-05
   403     -0.27751086E-05      0.29706394E-07      0.30233516E-08     -0.66163514E-05     -0.45695529E-03      0.83261549E-05
   404     -0.27707551E-05      0.29588557E-07      0.30113588E-08     -0.65999943E-05     -0.45627066E-03      0.82912728E-05
   405     -0.27664211E-05      0.29471538E-07      0.29994493E-08     -0.65837179E-05     -0.45558969E-03      0.82566424E-05
   406     -0.27621062E-05      0.29355328E-07      0.29876221E-08     -0.65675216E-05     -0.45491234E-03      0.82222612E-05
   407     -0.27578103E-05      0.29239920E-07      0.29758764E-08     -0.65514047E-05     -0.45423858E-03      0.81881267E-05
   408     -0.27535334E-05      0.29125305E-07      0.29642116E-08     -0.65353668E-05     -0.45356838E-03      0.81542363E-05
   409     -0.27492752E-05      0.29011475E-07      0.29526266E-08     -0.65194072E-05     -0.45290170E-03      0.81205876E-05
   410     -0.27450356E-05      0.28898424E-07      0.29411209E-08     -0.65035254E-05     -0.45223851E-03      0.80871781E-05
   411     -0.27408144E-05      0.28786142E-07      0.29296935E-08     -0.64877207E-05     -0.45157879E-03      0.80540055E-05
   412     -0.27366116E-05      0.28674623E-07      0.29183437E-08     -0.64719927E-05     -0.45092250E-03      0.80210673E-05
   413     -0.27324269E-05      0.28563859E-07      0.29070708E-08     -0.64563407E-05     -0.45026961E-03      0.79883612E-05
   414     -0.27282602E-05      0.28453843E-07      0.28958740E-08     -0.64407643E-05     -0.44962008E-03      0.79558849E-05
   415     -0.27241115E-05      0.28344568E-07      0.28847525E-08     -0.64252629E-05     -0.44897390E-03      0.79236361E-05
   416     -0.27199805E-05      0.28236026E-07      0.28737057E-08     -0.64098359E-05     -0.44833103E-03      0.78916126E-05
   417     -0.27158671E-05      0.28128209E-07      0.28627327E-08     -0.63944828E-05     -0.44769145E-03      0.78598120E-05
   418     -0.27117712E-05      0.28021112E-07      0.28518330E-08     -0.63792030E-05     -0.44705511E-03      0.78282322E-05
   419     -0.27076927E-05      0.27914728E-07      0.28410058E-08     -0.63639962E-05     -0.44642200E-03      0.77968710E-05
   420     -0.27036314E-05      0.27809048E-07      0.28302503E-08     -0.63488616E-05     -0.44579209E-03      0.77657263E-05
   421     -0.26995872E-05      0.27704068E-07      0.28195660E-08     -0.63337989E-05     -0.44516535E-03      0.77347959E-05
   422     -0.26955600E-05      0.27599779E-07      0.28089520E-08     -0.63188074E-05     -0.44454174E-03      0.77040778E-05
   423     -0.26915495E-05      0.27496175E-07      0.27984078E-08     -0.63038868E-05     -0.44392125E-03      0.76735698E-05
   424     -0.26875558E-05      0.27393251E-07      0.27879327E-08     -0.62890365E-05     -0.44330384E-03      0.76432699E-05
   425     -0.26835787E-05      0.27290998E-07      0.27775260E-08     -0.62742559E-05     -0.44268950E-03      0.76131762E-05
   426     -0.26796181E-05      0.27189412E-07      0.27671872E-08     -0.62595447E-05     -0.44207818E-03      0.75832865E-05
   427     -0.26756738E-05      0.27088485E-07      0.27569154E-08     -0.62449023E-05     -0.44146987E-03      0.75535990E-05
   428     -0.26717457E-05      0.26988212E-07      0.27467102E-08     -0.62303283E-05     -0.44086454E-03      0.75241117E-05
   429     -0.26678337E-05      0.26888586E-07      0.27365708E-08     -0.62158221E-05     -0.44026217E-03      0.74948226E-05
   430     -0.26639376E-05      0.26789602E-07      0.27264967E-08     -0.62013833E-05     -0.43966272E-03      0.74657299E-05
   431     -0.26600575E-05      0.26691253E-07      0.27164873E-08     -0.61870114E-05     -0.43906618E-03      0.74368316E-05
   432     -0.26561930E-05      0.26593533E-07      0.27065419E-08     -0.61727060E-05     -0.43847252E-03      0.74081260E-05
   433     -0.26523442E-05      0.26496437E-07      0.26966600E-08     -0.61584666E-05     -0.43788171E-03      0.73796112E-05
   434     -0.26485109E-05      0.26399958E-07      0.26868409E-08     -0.61442927E-05     -0.43729373E-03      0.73512853E-05
   435     -0.26446931E-05      0.26304092E-07      0.26770842E-08     -0.61301840E-05     -0.43670856E-03      0.73231466E-05
   436     -0.26408905E-05      0.26208832E-07      0.26673892E-08     -0.61161399E-05     -0.43612616E-03      0.72951934E-05
   437     -0.26371030E-05      0.26114172E-07      0.26577553E-08     -0.61021599E-05     -0.43554653E-03      0.72674238E-05
   438     -0.26333307E-05      0.26020108E-07      0.26481820E-08     -0.60882438E-05     -0.43496963E-03      0.72398361E-05
   439     -0.26295733E-05      0.25926634E-07      0.26386687E-08     -0.60743910E-05     -0.43439544E-03      0.72124287E-05
   440     -0.26258307E-05      0.25833745E-07      0.26292149E-08     -0.60606010E-05     -0.43382393E-03      0.71851999E-05
   441     -0.26221029E-05      0.25741434E-07      0.26198200E-08     -0.60468736E-05     -0.43325510E-03      0.71581479E-05
   442     -0.26183897E-05      0.25649698E-07      0.26104836E-08     -0.60332082E-05     -0.43268890E-03      0.71312712E-05
   443     -0.26146910E-05      0.25558530E-07      0.26012050E-08     -0.60196044E-05     -0.43212533E-03      0.71045681E-05
   444     -0.26110068E-05      0.25467925E-07      0.25919838E-08     -0.60060618E-05     -0.43156435E-03      0.70780370E-05
   445     -0.26073369E-05      0.25377879E-07      0.25828194E-08     -0.59925800E-05     -0.43100595E-03      0.70516764E-05
   446     -0.26036812E-05      0.25288387E-07      0.25737114E-08     -0.59791586E-05     -0.43045010E-03      0.70254846E-05
   447     -0.26000396E-05      0.25199443E-07      0.25646591E-08     -0.59657972E-05     -0.42989679E-03      0.69994600E-05
   448     -0.25964121E-05      0.25111042E-07      0.25556622E-08     -0.59524954E-05     -0.42934599E-03      0.69736013E-05
   449     -0.25927984E-05      0.25023180E-07      0.25467201E-08     -0.59392528E-05     -0.42879768E-03      0.69479068E-05
   450     -0.25891986E-05      0.24935852E-07      0.25378324E-08     -0.59260689E-05     -0.42825185E-03      0.69223750E-05
   451     -0.25856125E-05      0.24849054E-07      0.25289985E-08     -0.59129435E-05     -0.42770846E-03      0.68970045E-05
   452     -0.25820400E-05      0.24762779E-07      0.25202180E-08     -0.58998761E-05     -0.42716750E-03      0.68717939E-05
   453     -0.25784811E-05      0.24677025E-07      0.25114904E-08     -0.58868663E-05     -0.42662895E-03      0.68467416E-05
   454     -0.25749355E-05      0.24591786E-07      0.25028152E-08     -0.58739137E-05     -0.42609279E-03      0.68218462E-05
   455     -0.25714034E-05      0.24507057E-07      0.24941920E-08     -0.58610180E-05     -0.42555900E-03      0.67971063E-05
   456     -0.25678845E-05      0.24422835E-07      0.24856204E-08     -0.58481789E-05     -0.42502756E-03      0.67725205E-05
   457     -0.25643787E-05      0.24339115E-07      0.24770998E-08     -0.58353958E-05     -0.42449845E-03      0.67480875E-05
   458     -0.25608860E-05      0.24255892E-07      0.24686298E-08     -0.58226685E-05     -0.42397165E-03      0.67238058E-05
   459     -0.25574062E-05      0.24173162E-07      0.24602100E-08     -0.58099966E-05     -0.42344715E-03      0.66996742E-05
   460     -0.25539394E-05      0.24090921E-07      0.24518400E-08     -0.57973798E-05     -0.42292491E-03      0.66756912E-05
   461     -0.25504853E-05      0.24009165E-07      0.24435193E-08     -0.57848176E-05     -0.42240494E-03      0.66518556E-05
   462     -0.25470440E-05      0.23927889E-07      0.24352475E-08     -0.57723098E-05     -0.42188720E-03      0.66281661E-05
   463     -0.25436152E-05      0.23847089E-07      0.24270241E-08     -0.57598559E-05     -0.42137168E-03      0.66046213E-05
   464     -0.25401990E-05      0.23766761E-07      0.24188488E-08     -0.57474556E-05     -0.42085836E-03      0.65812200E-05
   465     -0.25367953E-05      0.23686902E-07      0.24107212E-08     -0.57351087E-05     -0.42034722E-03      0.65579610E-05
   466     -0.25334039E-05      0.23607507E-07      0.24026408E-08     -0.57228146E-05     -0.41983825E-03      0.65348429E-05
   467     -0.25300248E-05      0.23528572E-07      0.23946072E-08     -0.57105732E-05     -0.41933142E-03      0.65118646E-05
   468     -0.25266579E-05      0.23450093E-07      0.23866200E-08     -0.56983840E-05     -0.41882673E-03      0.64890248E-05
   469     -0.25233031E-05      0.23372066E-07      0.23786789E-08     -0.56862467E-05     -0.41832415E-03      0.64663223E-05
   470     -0.25199603E-05      0.23294488E-07      0.23707835E-08     -0.56741611E-05     -0.41782366E-03      0.64437560E-05
   471     -0.25166295E-05      0.23217355E-07      0.23629333E-08     -0.56621267E-05     -0.41732525E-03      0.64213246E-05
   472     -0.25133105E-05      0.23140662E-07      0.23551279E-08     -0.56501432E-05     -0.41682891E-03      0.63990269E-05
   473     -0.25100033E-05      0.23064407E-07      0.23473671E-08     -0.56382103E-05     -0.41633461E-03      0.63768619E-05
   474     -0.25067078E-05      0.22988586E-07      0.23396504E-08     -0.56263278E-05     -0.41584234E-03      0.63548284E-05
   475     -0.25034240E-05      0.22913194E-07      0.23319775E-08     -0.56144952E-05     -0.41535208E-03      0.63329253E-05
   476     -0.25001517E-05      0.22838229E-07      0.23243480E-08     -0.56027123E-05     -0.41486382E-03      0.63111514E-05
   477     -0.24968909E-05      0.22763687E-07      0.23167615E-08     -0.55909788E-05     -0.41437754E-03      0.62895056E-05
   478     -0.24936415E-05      0.22689564E-07      0.23092176E-08     -0.55792943E-05     -0.41389323E-03      0.62679868E-05
   479     -0.24904034E-05      0.22615857E-07      0.23017161E-08     -0.55676585E-05     -0.41341087E-03      0.62465941E-05
   480     -0.24871766E-05      0.22542562E-07      0.22942566E-08     -0.55560712E-05     -0.41293044E-03      0.62253262E-05
   481     -0.24839609E-05      0.22469676E-07      0.22868387E-08     -0.55445320E-05     -0.41245193E-03      0.62041822E-05
   482     -0.24807564E-05      0.22397196E-07      0.22794621E-08     -0.55330406E-05     -0.41197532E-03      0.61831609E-05
   483     -0.24775628E-05      0.22325118E-07      0.22721264E-08     -0.55215967E-05     -0.41150061E-03      0.61622614E-05
   484     -0.24743803E-05      0.22253440E-07      0.22648313E-08     -0.55102001E-05     -0.41102777E-03      0.61414827E-05
   485     -0.24712086E-05      0.22182157E-07      0.22575766E-08     -0.54988505E-05     -0.41055678E-03      0.61208236E-05
   486     -0.24680477E-05      0.22111266E-07      0.22503617E-08     -0.54875475E-05     -0.41008765E-03      0.61002833E-05
   487     -0.24648976E-05      0.22040765E-07      0.22431865E-08     -0.54762909E-05     -0.40962034E-03      0.60798608E-05
   488     -0.24617581E-05      0.21970650E-07      0.22360506E-08     -0.54650803E-05     -0.40915485E-03      0.60595549E-05
   489     -0.24586292E-05      0.21900918E-07      0.22289536E-08     -0.54539156E-05     -0.40869116E-03      0.60393649E-05
   490     -0.24555109E-05      0.21831566E-07      0.22218954E-08     -0.54427964E-05     -0.40822926E-03      0.60192897E-05
   491     -0.24524030E-05      0.21762591E-07      0.22148755E-08     -0.54317225E-05     -0.40776913E-03      0.59993283E-05
   492     -0.24493056E-05      0.21693990E-07      0.22078936E-08     -0.54206935E-05     -0.40731077E-03      0.59794799E-05
   493     -0.24462185E-05      0.21625759E-07      0.22009495E-08     -0.54097092E-05     -0.40685415E-03      0.59597435E-05
   494     -0.24431416E-05      0.21557897E-07      0.21940428E-08     -0.53987693E-05     -0.40639926E-03      0.59401182E-05
   495     -0.24400749E-05      0.21490399E-07      0.21871733E-08     -0.53878736E-05     -0.40594610E-03      0.59206030E-05
   496     -0.24370184E-05      0.21423264E-07      0.21803406E-08     -0.53770218E-05     -0.40549464E-03      0.59011972E-05
   497     -0.24339720E-05      0.21356487E-07      0.21735445E-08     -0.53662136E-05     -0.40504487E-03      0.58818997E-05
   498     -0.24309355E-05      0.21290067E-07      0.21667847E-08     -0.53554488E-05     -0.40459679E-03      0.58627097E-05
   499     -0.24279090E-05      0.21224001E-07      0.21600608E-08     -0.53447271E-05     -0.40415037E-03      0.58436263E-05
   500     -0.24248924E-05      0.21158285E-07      0.21533726E-08     -0.53340482E-05     -0.40370561E-03      0.58246488E-05
   501     -0.24218856E-05      0.21092918E-07      0.21467199E-08     -0.53234119E-05     -0.40326249E-03      0.58057761E-05
   502     -0.24188885E-05      0.21027895E-07      0.21401022E-08     -0.53128180E-05     -0.40282100E-03      0.57870075E-05
   503     -0.24159012E-05      0.20963215E-07      0.21335195E-08     -0.53022661E-05     -0.40238112E-03      0.57683421E-05
   504     -0.24129235E-05      0.20898875E-07      0.21269713E-08     -0.52917560E-05     -0.40194285E-03      0.57497792E-05
   505     -0.24099553E-05      0.20834872E-07      0.21204574E-08     -0.52812876E-05     -0.40150618E-03      0.57313178E-05
   506     -0.24069967E-05      0.20771204E-07      0.21139776E-08     -0.52708605E-05     -0.40107109E-03      0.57129572E-05
   507     -0.24040475E-05      0.20707868E-07      0.21075316E-08     -0.52604744E-05     -0.40063756E-03      0.56946966E-05
   508     -0.24011077E-05      0.20644861E-07      0.21011192E-08     -0.52501293E-05     -0.40020559E-03      0.56765351E-05
   509     -0.23981773E-05      0.20582181E-07      0.20947399E-08     -0.52398247E-05     -0.39977517E-03      0.56584721E-05
   510     -0.23952561E-05      0.20519826E-07      0.20883937E-08     -0.52295605E-05     -0.39934628E-03      0.56405066E-05
   511     -0.23923442E-05      0.20457792E-07      0.20820803E-08     -0.52193364E-05     -0.39891891E-03      0.56226380E-05
   512     -0.23894414E-05      0.20396078E-07      0.20757994E-08     -0.52091523E-05     -0.39849306E-03      0.56048655E-05
   513     -0.23865477E-05      0.20334680E-07      0.20695507E-08     -0.51990078E-05     -0.39806870E-03      0.55871883E-05
   514     -0.23836631E-05      0.20273598E-07      0.20633340E-08     -0.51889027E-05     -0.39764583E-03      0.55696056E-05
   515     -0.23807875E-05      0.20212827E-07      0.20571492E-08     -0.51788368E-05     -0.39722444E-03      0.55521169E-05
   516     -0.23779208E-05      0.20152366E-07      0.20509958E-08     -0.51688100E-05     -0.39680452E-03      0.55347212E-05
   517     -0.23750630E-05      0.20092213E-07      0.20448737E-08     -0.51588218E-05     -0.39638605E-03      0.55174179E-05
   518     -0.23722141E-05      0.20032365E-07      0.20387827E-08     -0.51488722E-05     -0.39596903E-03      0.55002063E-05
   519     -0.23693739E-05      0.19972820E-07      0.20327225E-08     -0.51389609E-05     -0.39555344E-03      0.54830856E-05
   520     -0.23665424E-05      0.19913575E-07      0.20266929E-08     -0.51290877E-05     -0.39513927E-03      0.54660552E-05
   521     -0.23637197E-05      0.19854628E-07      0.20206936E-08     -0.51192524E-05     -0.39472652E-03      0.54491143E-05
   522     -0.23609055E-05      0.19795978E-07      0.20147245E-08     -0.51094547E-05     -0.39431516E-03      0.54322623E-05
   523     -0.23580999E-05      0.19737621E-07      0.20087853E-08     -0.50996944E-05     -0.39390521E-03      0.54154984E-05
   524     -0.23553029E-05      0.19679556E-07      0.20028758E-08     -0.50899714E-05     -0.39349663E-03      0.53988221E-05
   525     -0.23525143E-05      0.19621780E-07      0.19969957E-08     -0.50802853E-05     -0.39308942E-03      0.53822326E-05
   526     -0.23497341E-05      0.19564292E-07      0.19911449E-08     -0.50706361E-05     -0.39268358E-03      0.53657293E-05
   527     -0.23469623E-05      0.19507089E-07      0.19853231E-08     -0.50610234E-05     -0.39227909E-03      0.53493115E-05
   528     -0.23441988E-05      0.19450169E-07      0.19795301E-08     -0.50514471E-05     -0.39187594E-03      0.53329786E-05
   529     -0.23414436E-05      0.19393530E-07      0.19737657E-08     -0.50419070E-05     -0.39147413E-03      0.53167299E-05
   530     -0.23386966E-05      0.19337170E-07      0.19680296E-08     -0.50324029E-05     -0.39107363E-03      0.53005648E-05
   531     -0.23359578E-05      0.19281087E-07      0.19623218E-08     -0.50229345E-05     -0.39067445E-03      0.52844827E-05
   532     -0.23332270E-05      0.19225279E-07      0.19566420E-08     -0.50135017E-05     -0.39027658E-03      0.52684829E-05
   533     -0.23305044E-05      0.19169743E-07      0.19509899E-08     -0.50041042E-05     -0.38988000E-03      0.52525648E-05
   534     -0.23277898E-05      0.19114479E-07      0.19453654E-08     -0.49947419E-05     -0.38948470E-03      0.52367278E-05
   535     -0.23250832E-05      0.19059483E-07      0.19397682E-08     -0.49854146E-05     -0.38909068E-03      0.52209714E-05
   536     -0.23223845E-05      0.19004755E-07      0.19341982E-08     -0.49761220E-05     -0.38869792E-03      0.52052948E-05
   537     -0.23196937E-05      0.18950291E-07      0.19286552E-08     -0.49668641E-05     -0.38830643E-03      0.51896975E-05
   538     -0.23170107E-05      0.18896090E-07      0.19231390E-08     -0.49576405E-05     -0.38791618E-03      0.51741789E-05
   539     -0.23143355E-05      0.18842151E-07      0.19176494E-08     -0.49484511E-05     -0.38752717E-03      0.51587385E-05
   540     -0.23116681E-05      0.18788471E-07      0.19121861E-08     -0.49392957E-05     -0.38713940E-03      0.51433756E-05
   541     -0.23090084E-05      0.18735048E-07      0.19067491E-08     -0.49301741E-05     -0.38675284E-03      0.51280897E-05
   542     -0.23063563E-05      0.18681881E-07      0.19013380E-08     -0.49210861E-05     -0.38636750E-03      0.51128802E-05
   543     -0.23037119E-05      0.18628968E-07      0.18959528E-08     -0.49120316E-05     -0.38598336E-03      0.50977466E-05
   544     -0.23010750E-05      0.18576307E-07      0.18905933E-08     -0.49030104E-05     -0.38560042E-03      0.50826883E-05
   545     -0.22984457E-05      0.18523896E-07      0.18852592E-08     -0.48940222E-05     -0.38521867E-03      0.50677047E-05
   546     -0.22958238E-05      0.18471734E-07      0.18799504E-08     -0.48850669E-05     -0.38483810E-03      0.50527953E-05
   547     -0.22932094E-05      0.18419818E-07      0.18746667E-08     -0.48761443E-05     -0.38445870E-03      0.50379596E-05
   548     -0.22906024E-05      0.18368147E-07      0.18694079E-08     -0.48672543E-05     -0.38408046E-03      0.50231970E-05
   549     -0.22880028E-05      0.18316719E-07      0.18641739E-08     -0.48583966E-05     -0.38370338E-03      0.50085070E-05
   550     -0.22854104E-05      0.18265533E-07      0.18589644E-08     -0.48495711E-05     -0.38332744E-03      0.49938891E-05
   551     -0.22828254E-05      0.18214587E-07      0.18537794E-08     -0.48407776E-05     -0.38295265E-03      0.49793427E-05
   552     -0.22802476E-05      0.18163879E-07      0.18486186E-08     -0.48320160E-05     -0.38257898E-03      0.49648673E-05
   553     -0.22776770E-05      0.18113407E-07      0.18434818E-08     -0.48232860E-05     -0.38220644E-03      0.49504625E-05
   554     -0.22751135E-05      0.18063170E-07      0.18383690E-08     -0.48145875E-05     -0.38183501E-03      0.49361277E-05
   555     -0.22725572E-05      0.18013166E-07      0.18332799E-08     -0.48059203E-05     -0.38146469E-03      0.49218625E-05
   556     -0.22700079E-05      0.17963394E-07      0.18282143E-08     -0.47972842E-05     -0.38109547E-03      0.49076662E-05
   557     -0.22674657E-05      0.17913852E-07      0.18231722E-08     -0.47886792E-05     -0.38072735E-03      0.48935385E-05
   558     -0.22649304E-05      0.17864538E-07      0.18181533E-08     -0.47801049E-05     -0.38036031E-03      0.48794788E-05
   559     -0.22624021E-05      0.17815450E-07      0.18131575E-08     -0.47715613E-05     -0.37999434E-03      0.48654867E-05
   560     -0.22598808E-05      0.17766589E-07      0.18081846E-08     -0.47630482E-05     -0.37962945E-03      0.48515617E-05
   561     -0.22573663E-05      0.17717950E-07      0.18032345E-08     -0.47545654E-05     -0.37926562E-03      0.48377033E-05
   562     -0.22548586E-05      0.17669534E-07      0.17983070E-08     -0.47461128E-05     -0.37890284E-03      0.48239110E-05
   563     -0.22523578E-05      0.17621339E-07      0.17934019E-08     -0.47376902E-05     -0.37854112E-03      0.48101844E-05
   564     -0.22498637E-05      0.17573363E-07      0.17885192E-08     -0.47292974E-05     -0.37818043E-03      0.47965230E-05
   565     -0.22473764E-05      0.17525604E-07      0.17836586E-08     -0.47209343E-05     -0.37782078E-03      0.47829264E-05
   566     -0.22448958E-05      0.17478062E-07      0.17788200E-08     -0.47126007E-05     -0.37746216E-03      0.47693941E-05
   567     -0.22424218E-05      0.17430734E-07      0.17740032E-08     -0.47042965E-05     -0.37710456E-03      0.47559256E-05
   568     -0.22399544E-05      0.17383620E-07      0.17692082E-08     -0.46960215E-05     -0.37674797E-03      0.47425205E-05
   569     -0.22374936E-05      0.17336717E-07      0.17644347E-08     -0.46877756E-05     -0.37639238E-03      0.47291785E-05
   570     -0.22350394E-05      0.17290025E-07      0.17596826E-08     -0.46795586E-05     -0.37603780E-03      0.47158989E-05
   571     -0.22325917E-05      0.17243542E-07      0.17549518E-08     -0.46713703E-05     -0.37568421E-03      0.47026815E-05
   572     -0.22301504E-05      0.17197266E-07      0.17502421E-08     -0.46632106E-05     -0.37533161E-03      0.46895257E-05
   573     -0.22277156E-05      0.17151197E-07      0.17455535E-08     -0.46550794E-05     -0.37497999E-03      0.46764312E-05
   574     -0.22252873E-05      0.17105332E-07      0.17408856E-08     -0.46469765E-05     -0.37462934E-03      0.46633975E-05
   575     -0.22228653E-05      0.17059671E-07      0.17362385E-08     -0.46389018E-05     -0.37427965E-03      0.46504243E-05
   576     -0.22204496E-05      0.17014212E-07      0.17316119E-08     -0.46308551E-05     -0.37393093E-03      0.46375110E-05
   577     -0.22180402E-05      0.16968954E-07      0.17270058E-08     -0.46228362E-05     -0.37358316E-03      0.46246573E-05
   578     -0.22156371E-05      0.16923895E-07      0.17224200E-08     -0.46148451E-05     -0.37323634E-03      0.46118629E-05
   579     -0.22132403E-05      0.16879035E-07      0.17178543E-08     -0.46068815E-05     -0.37289047E-03      0.45991272E-05
   580     -0.22108497E-05      0.16834371E-07      0.17133087E-08     -0.45989454E-05     -0.37254552E-03      0.45864499E-05
   581     -0.22084652E-05      0.16789903E-07      0.17087829E-08     -0.45910366E-05     -0.37220151E-03      0.45738305E-05
   582     -0.22060869E-05      0.16745629E-07      0.17042770E-08     -0.45831549E-05     -0.37185842E-03      0.45612688E-05
   583     -0.22037147E-05      0.16701548E-07      0.16997907E-08     -0.45753003E-05     -0.37151625E-03      0.45487643E-05
   584     -0.22013485E-05      0.16657659E-07      0.16953239E-08     -0.45674725E-05     -0.37117499E-03      0.45363166E-05
   585     -0.21989884E-05      0.16613960E-07      0.16908765E-08     -0.45596715E-05     -0.37083463E-03      0.45239254E-05
   586     -0.21966344E-05      0.16570450E-07      0.16864483E-08     -0.45518970E-05     -0.37049518E-03      0.45115902E-05
   587     -0.21942863E-05      0.16527129E-07      0.16820393E-08     -0.45441491E-05     -0.37015661E-03      0.44993107E-05
   588     -0.21919441E-05      0.16483994E-07      0.16776493E-08     -0.45364274E-05     -0.36981894E-03      0.44870866E-05
   589     -0.21896079E-05      0.16441045E-07      0.16732781E-08     -0.45287320E-05     -0.36948215E-03      0.44749174E-05
   590     -0.21872776E-05      0.16398280E-07      0.16689258E-08     -0.45210626E-05     -0.36914623E-03      0.44628027E-05
   591     -0.21849531E-05      0.16355699E-07      0.16645921E-08     -0.45134192E-05     -0.36881119E-03      0.44507424E-05
   592     -0.21826345E-05      0.16313299E-07      0.16602769E-08     -0.45058016E-05     -0.36847701E-03      0.44387358E-05
   593     -0.21803217E-05      0.16271081E-07      0.16559801E-08     -0.44982096E-05     -0.36814369E-03      0.44267828E-05
   594     -0.21780146E-05      0.16229042E-07      0.16517017E-08     -0.44906432E-05     -0.36781122E-03      0.44148830E-05
   595     -0.21757133E-05      0.16187182E-07      0.16474413E-08     -0.44831021E-05     -0.36747960E-03      0.44030359E-05
   596     -0.21734176E-05      0.16145499E-07      0.16431991E-08     -0.44755864E-05     -0.36714883E-03      0.43912414E-05
   597     -0.21711277E-05      0.16103992E-07      0.16389748E-08     -0.44680958E-05     -0.36681889E-03      0.43794989E-05
   598     -0.21688434E-05      0.16062661E-07      0.16347683E-08     -0.44606303E-05     -0.36648979E-03      0.43678083E-05
   599     -0.21665648E-05      0.16021504E-07      0.16305796E-08     -0.44531897E-05     -0.36616152E-03      0.43561690E-05
